"sex","age","region","placesize","depress","income","ls","marital","workab"
"FEMALE",56,"Lodzkie","RURAL AREAS",5,600,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",28,"Opolskie","URBAN 200,000-500,000",2,NA,"PLEASED","MARRIED","NO"
"FEMALE",24,"Warminsko-mazurskie","RURAL AREAS",3,-8,"PLEASED","SINGLE","NO"
"MALE",18,"Warminsko-mazurskie","URBAN 100,000-200,000",1,NA,"MOSTLY SATISFIED","SINGLE",NA
"FEMALE",63,"Pomorskie","URBAN 20,000-100,000",7,1300,"MIXED","WIDOWED","NO"
"MALE",36,"Pomorskie","RURAL AREAS",1,15000,"PLEASED","MARRIED","NO"
"FEMALE",46,"Lubuskie","RURAL AREAS",9,3600,"MIXED","MARRIED","NO"
"MALE",27,"Podkarpackie","RURAL AREAS",0,1200,"PLEASED","SINGLE","NO"
"FEMALE",38,"Podlaskie","URBAN 100,000-200,000",8,2500,"MOSTLY DISSATISFIED","MARRIED","NO"
"FEMALE",24,"Slaskie","URBAN 100,000-200,000",1,-8,"PLEASED","SINGLE","NO"
"FEMALE",56,"Wielkopolskie","URBAN 500,000 AND OVER",3,1890,"MOSTLY SATISFIED","DIVORCED","NO"
"FEMALE",29,"Slaskie","URBAN 100,000-200,000",0,3500,"PLEASED","MARRIED","NO"
"FEMALE",74,"Dolnoslaskie","RURAL AREAS",12,-8,"PLEASED","MARRIED","NO"
"MALE",25,"Podkarpackie","RURAL AREAS",0,-8,"DELIGHTED","MARRIED","NO"
"MALE",53,"Warminsko-mazurskie","RURAL AREAS",4,5000,"PLEASED","MARRIED","NO"
"FEMALE",57,"Wielkopolskie","URBAN 100,000-200,000",3,1000,"PLEASED","MARRIED","NO"
"MALE",46,"Opolskie","URBAN 200,000-500,000",6,-8,"MIXED","MARRIED","NO"
"MALE",64,"Mazowieckie","URBAN 500,000 AND OVER",4,-8,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",56,"Slaskie","URBAN 200,000-500,000",2,2100,"PLEASED","MARRIED","NO"
"FEMALE",62,"Malopolskie","RURAL AREAS",11,900,"MOSTLY SATISFIED","WIDOWED","NO"
"MALE",72,"Mazowieckie","URBAN 500,000 AND OVER",8,2000,"PLEASED","MARRIED","NO"
"FEMALE",25,"Dolnoslaskie","URBAN BELOW 20,000",5,1300,"PLEASED","MARRIED","NO"
"FEMALE",41,"Slaskie","RURAL AREAS",4,-8,"DELIGHTED","MARRIED","NO"
"FEMALE",60,"Malopolskie","RURAL AREAS",7,600,"MOSTLY SATISFIED","MARRIED","NO"
"MALE",35,"Wielkopolskie","URBAN 500,000 AND OVER",0,3500,"PLEASED","MARRIED","NO"
"FEMALE",40,"Pomorskie","RURAL AREAS",4,1200,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",60,"Pomorskie","RURAL AREAS",4,NA,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",47,"Malopolskie","RURAL AREAS",5,1400,"MIXED","MARRIED","NO"
"MALE",58,"Mazowieckie","URBAN BELOW 20,000",3,1200,"PLEASED","MARRIED","NO"
"FEMALE",73,"Malopolskie","RURAL AREAS",10,720,"MIXED","MARRIED","NO"
"FEMALE",62,"Wielkopolskie","RURAL AREAS",6,1125,"MOSTLY DISSATISFIED","DIVORCED","NO"
"MALE",19,"Mazowieckie","URBAN BELOW 20,000",0,NA,"PLEASED","SINGLE",NA
"FEMALE",71,"Mazowieckie","RURAL AREAS",10,725,"MIXED","WIDOWED","NO"
"FEMALE",48,"Kujawsko-pomorskie","URBAN 100,000-200,000",9,2800,"MOSTLY DISSATISFIED","DE FACTO SEPARATED","NO"
"MALE",17,"Pomorskie","RURAL AREAS",0,NA,"PLEASED","SINGLE",NA
"FEMALE",85,"Lubelskie","RURAL AREAS",12,850,"MOSTLY SATISFIED","WIDOWED","NO"
"MALE",19,"Mazowieckie","URBAN 20,000-100,000",0,NA,"PLEASED","SINGLE",NA
"MALE",32,"Wielkopolskie","URBAN 100,000-200,000",0,3700,"DELIGHTED","MARRIED","NO"
"FEMALE",37,"Mazowieckie","URBAN BELOW 20,000",3,4000,"MOSTLY SATISFIED","SINGLE","NO"
"FEMALE",79,"Lubelskie","RURAL AREAS",9,1060,"MOSTLY SATISFIED","WIDOWED","NO"
"FEMALE",54,"Warminsko-mazurskie","RURAL AREAS",0,-8,"PLEASED","MARRIED","NO"
"FEMALE",67,"Dolnoslaskie","URBAN 500,000 AND OVER",8,1920,"PLEASED","MARRIED","NO"
"FEMALE",20,"Podkarpackie","RURAL AREAS",0,NA,"PLEASED","SINGLE","NO"
"MALE",21,"Lubuskie","RURAL AREAS",1,NA,"MOSTLY DISSATISFIED","SINGLE","NO"
"MALE",71,"Swietokrzyskie","URBAN 100,000-200,000",7,1500,"MIXED","MARRIED","NO"
"MALE",59,"Swietokrzyskie","URBAN 20,000-100,000",12,444,"MOSTLY DISSATISFIED","DIVORCED","NO"
"FEMALE",68,"Lodzkie","URBAN BELOW 20,000",NA,1300,"MIXED","WIDOWED","NO"
"MALE",37,"Lubuskie","URBAN 200,000-500,000",6,2000,"MOSTLY SATISFIED","MARRIED","NO"
"MALE",24,"Lubuskie","RURAL AREAS",0,NA,"DELIGHTED","SINGLE","NO"
"MALE",17,"Dolnoslaskie","URBAN 200,000-500,000",0,-8,"PLEASED","SINGLE",NA
"FEMALE",31,"Pomorskie","URBAN BELOW 20,000",0,1900,"PLEASED","MARRIED","NO"
"MALE",27,"Mazowieckie","URBAN 500,000 AND OVER",6,4500,"MOSTLY SATISFIED","SINGLE","NO"
"FEMALE",45,"Lodzkie","URBAN 100,000-200,000",8,NA,"PLEASED","MARRIED","NO"
"FEMALE",70,"Lodzkie","URBAN 500,000 AND OVER",9,4500,"PLEASED","MARRIED","NO"
"MALE",45,"Zachodnio-pomorskie","URBAN 100,000-200,000",0,900,"MIXED","SINGLE","NO"
"FEMALE",54,"Mazowieckie","URBAN 500,000 AND OVER",3,4000,"MOSTLY SATISFIED","DIVORCED","NO"
"FEMALE",61,"Mazowieckie","RURAL AREAS",14,NA,"MIXED","WIDOWED","NO"
"FEMALE",55,"Warminsko-mazurskie","URBAN 200,000-500,000",2,1800,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",22,"Slaskie","URBAN 100,000-200,000",0,1100,"MOSTLY SATISFIED","SINGLE","NO"
"MALE",77,"Slaskie","URBAN 200,000-500,000",15,1400,"MOSTLY DISSATISFIED","MARRIED","NO"
"FEMALE",82,"Lodzkie","URBAN 500,000 AND OVER",10,1200,"MOSTLY SATISFIED","WIDOWED","NO"
"FEMALE",72,"Podlaskie","URBAN 100,000-200,000",11,NA,"MOSTLY SATISFIED","MARRIED","NO"
"MALE",32,"Kujawsko-pomorskie","URBAN 200,000-500,000",0,-8,"PLEASED","SINGLE","NO"
"FEMALE",66,"Podlaskie","URBAN 20,000-100,000",6,1400,"MIXED","SINGLE","NO"
"FEMALE",20,"Wielkopolskie","RURAL AREAS",4,NA,"PLEASED","SINGLE",NA
"FEMALE",54,"Zachodnio-pomorskie","RURAL AREAS",14,700,"MIXED","MARRIED","NO"
"FEMALE",77,"Zachodnio-pomorskie","URBAN BELOW 20,000",9,1170,"MOSTLY SATISFIED","WIDOWED","NO"
"MALE",22,"Malopolskie","RURAL AREAS",0,616,"MOSTLY SATISFIED","SINGLE","NO"
"MALE",17,"Lubelskie","RURAL AREAS",1,NA,"PLEASED","SINGLE","NO"
"FEMALE",55,"Swietokrzyskie","RURAL AREAS",6,1040,"MOSTLY DISSATISFIED","MARRIED","NO"
"FEMALE",30,"Dolnoslaskie","RURAL AREAS",0,1000,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",52,"Mazowieckie","RURAL AREAS",9,740,"MOSTLY SATISFIED","DIVORCED","NO"
"MALE",28,"Warminsko-mazurskie","URBAN 200,000-500,000",0,-8,"PLEASED","MARRIED","NO"
"FEMALE",66,"Malopolskie","RURAL AREAS",6,970,"MOSTLY SATISFIED","MARRIED","NO"
"MALE",61,"Kujawsko-pomorskie","URBAN 20,000-100,000",8,800,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",35,"Wielkopolskie","URBAN 100,000-200,000",2,1800,"PLEASED","MARRIED","NO"
"FEMALE",71,"Malopolskie","URBAN 100,000-200,000",0,980,"MOSTLY SATISFIED","SINGLE","NO"
"MALE",46,"Slaskie","RURAL AREAS",3,2000,"PLEASED","MARRIED","NO"
"MALE",53,"Podlaskie","RURAL AREAS",7,-8,"PLEASED","MARRIED","NO"
"FEMALE",51,"Wielkopolskie","RURAL AREAS",1,-8,"PLEASED","MARRIED","NO"
"FEMALE",52,"Lubuskie","URBAN 200,000-500,000",12,740,"MIXED","MARRIED","NO"
"FEMALE",55,"Wielkopolskie","RURAL AREAS",3,1500,"MOSTLY SATISFIED","DIVORCED","NO"
"MALE",33,"Kujawsko-pomorskie","URBAN 20,000-100,000",1,1700,"PLEASED","MARRIED","NO"
"MALE",63,"Kujawsko-pomorskie","RURAL AREAS",7,1170,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",54,"Lubuskie","URBAN 200,000-500,000",0,-8,"PLEASED","MARRIED","NO"
"FEMALE",52,"Wielkopolskie","URBAN 100,000-200,000",8,2100,"MIXED","WIDOWED","NO"
"MALE",68,"Lodzkie","URBAN 100,000-200,000",1,NA,"PLEASED","MARRIED","NO"
"FEMALE",51,"Podlaskie","URBAN 100,000-200,000",7,520,"MIXED","MARRIED","NO"
"MALE",84,"Dolnoslaskie","RURAL AREAS",11,1300,"PLEASED","MARRIED","NO"
"MALE",53,"Warminsko-mazurskie","URBAN BELOW 20,000",NA,1000,"MIXED","MARRIED","NO"
"FEMALE",50,"Kujawsko-pomorskie","URBAN 20,000-100,000",3,2500,"MOSTLY SATISFIED","MARRIED","NO"
"MALE",74,"Warminsko-mazurskie","URBAN 200,000-500,000",NA,900,"PLEASED","SINGLE","NO"
"MALE",62,"Zachodnio-pomorskie","RURAL AREAS",10,300,"MOSTLY DISSATISFIED","MARRIED","NO"
"FEMALE",32,"Mazowieckie","RURAL AREAS",1,1000,"PLEASED","MARRIED","NO"
"MALE",55,"Lubelskie","RURAL AREAS",3,1000,"MIXED","MARRIED","NO"
"MALE",53,"Mazowieckie","URBAN BELOW 20,000",0,1700,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",23,"Zachodnio-pomorskie","RURAL AREAS",1,1200,"MIXED","SINGLE","NO"
"MALE",26,"Mazowieckie","RURAL AREAS",0,3500,"PLEASED","SINGLE","NO"
"FEMALE",21,"Podkarpackie","URBAN 100,000-200,000",0,NA,"DELIGHTED","SINGLE","NO"
"MALE",35,"Pomorskie","URBAN 20,000-100,000",1,2600,"PLEASED","MARRIED","NO"
"MALE",76,"Opolskie","URBAN 100,000-200,000",11,1775,"PLEASED","MARRIED","NO"
"FEMALE",68,"Malopolskie","URBAN 500,000 AND OVER",8,1460,"MOSTLY SATISFIED","WIDOWED","NO"
"FEMALE",35,"Warminsko-mazurskie","URBAN 200,000-500,000",8,1000,"PLEASED","MARRIED","NO"
"FEMALE",46,"Dolnoslaskie","URBAN 100,000-200,000",1,NA,"PLEASED","MARRIED","NO"
"FEMALE",42,"Mazowieckie","URBAN 20,000-100,000",4,-8,"PLEASED","MARRIED","YES"
"MALE",23,"Opolskie","RURAL AREAS",0,1000,"MOSTLY SATISFIED","SINGLE","NO"
"FEMALE",36,"Pomorskie","RURAL AREAS",4,1350,"MOSTLY SATISFIED","SINGLE","NO"
"MALE",31,"Podlaskie","URBAN 100,000-200,000",2,2800,"PLEASED","MARRIED","NO"
"MALE",81,"Malopolskie","RURAL AREAS",8,1500,"MOSTLY SATISFIED","WIDOWED","NO"
"FEMALE",50,"Lubuskie","URBAN 200,000-500,000",3,1100,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",19,"Kujawsko-pomorskie","URBAN 20,000-100,000",0,NA,"MOSTLY SATISFIED","SINGLE",NA
"FEMALE",22,"Zachodnio-pomorskie","RURAL AREAS",3,350,"MIXED","SINGLE",NA
"FEMALE",48,"Mazowieckie","RURAL AREAS",2,1900,"MOSTLY SATISFIED","WIDOWED","NO"
"MALE",64,"Slaskie","URBAN 200,000-500,000",1,1800,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",43,"Mazowieckie","RURAL AREAS",3,700,"MIXED","SINGLE","NO"
"MALE",78,"Pomorskie","URBAN BELOW 20,000",5,2006,"PLEASED","MARRIED","NO"
"MALE",35,"Zachodnio-pomorskie","URBAN BELOW 20,000",0,1600,"PLEASED","SINGLE","NO"
"FEMALE",71,"Zachodnio-pomorskie","URBAN 200,000-500,000",11,3900,"MOSTLY SATISFIED","WIDOWED","NO"
"MALE",69,"Zachodnio-pomorskie","URBAN BELOW 20,000",1,1400,"PLEASED","MARRIED","NO"
"FEMALE",68,"Slaskie","RURAL AREAS",5,425,"MOSTLY DISSATISFIED","WIDOWED","NO"
"MALE",59,"Dolnoslaskie","URBAN 500,000 AND OVER",5,1400,"MIXED","MARRIED","NO"
"FEMALE",60,"Podlaskie","URBAN 100,000-200,000",7,1200,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",56,"Kujawsko-pomorskie","URBAN BELOW 20,000",2,240,"MOSTLY DISSATISFIED","SINGLE","NO"
"FEMALE",39,"Mazowieckie","RURAL AREAS",2,1500,"MIXED","MARRIED","NO"
"FEMALE",42,"Wielkopolskie","URBAN 500,000 AND OVER",1,3900,"MIXED","SINGLE","NO"
"FEMALE",61,"Pomorskie","URBAN 100,000-200,000",4,2000,"MOSTLY SATISFIED","WIDOWED","NO"
"MALE",75,"Slaskie","URBAN 200,000-500,000",3,1520,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",50,"Lubelskie","URBAN 100,000-200,000",0,-8,"PLEASED","MARRIED","NO"
"MALE",17,"Podkarpackie","RURAL AREAS",0,NA,"PLEASED","SINGLE","NO"
"MALE",54,"Mazowieckie","URBAN BELOW 20,000",4,1200,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",49,"Zachodnio-pomorskie","RURAL AREAS",0,NA,"PLEASED","MARRIED","NO"
"MALE",54,"Slaskie","RURAL AREAS",2,1200,"MOSTLY DISSATISFIED","SINGLE","NO"
"MALE",26,"Zachodnio-pomorskie","URBAN 200,000-500,000",3,1200,"DELIGHTED","MARRIED","NO"
"MALE",64,"Opolskie","URBAN 100,000-200,000",2,-8,"PLEASED","MARRIED","NO"
"FEMALE",26,"Malopolskie","URBAN BELOW 20,000",0,3000,"PLEASED","SINGLE","NO"
"FEMALE",23,"Mazowieckie","URBAN 100,000-200,000",5,1000,"PLEASED","SINGLE",NA
"MALE",23,"Slaskie","URBAN 20,000-100,000",2,NA,"MIXED","SINGLE","YES"
"FEMALE",46,"Pomorskie","RURAL AREAS",2,2000,"PLEASED","MARRIED","NO"
"FEMALE",61,"Lodzkie","RURAL AREAS",8,845,"MIXED","MARRIED","NO"
"FEMALE",19,"Lodzkie","URBAN 100,000-200,000",3,-8,"PLEASED","SINGLE",NA
"MALE",63,"Lodzkie","URBAN 500,000 AND OVER",8,3000,"MIXED","MARRIED","NO"
"FEMALE",61,"Slaskie","URBAN 200,000-500,000",NA,952,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",46,"Mazowieckie","RURAL AREAS",3,1200,"PLEASED","MARRIED","NO"
"MALE",62,"Malopolskie","RURAL AREAS",5,3795,"MOSTLY SATISFIED","MARRIED","NO"
"MALE",16,"Slaskie","URBAN BELOW 20,000",0,NA,"PLEASED","SINGLE","NO"
"MALE",19,"Mazowieckie","URBAN BELOW 20,000",1,-8,"PLEASED","SINGLE",NA
"FEMALE",55,"Lubuskie","RURAL AREAS",8,2000,"PLEASED","MARRIED","NO"
"FEMALE",23,"Lodzkie","URBAN 100,000-200,000",0,1000,"MOSTLY SATISFIED","SINGLE","NO"
"FEMALE",59,"Opolskie","RURAL AREAS",9,700,"TERRIBLE","MARRIED","NO"
"MALE",35,"Opolskie","URBAN BELOW 20,000",0,NA,"MOSTLY SATISFIED","SINGLE","NO"
"MALE",42,"Malopolskie","URBAN BELOW 20,000",0,1420,"MOSTLY SATISFIED","SINGLE","YES"
"MALE",58,"Lubelskie","URBAN 20,000-100,000",6,1100,"MOSTLY SATISFIED","MARRIED","NO"
"MALE",50,"Kujawsko-pomorskie","RURAL AREAS",11,3000,"MIXED","MARRIED","NO"
"FEMALE",25,"Lubuskie","URBAN BELOW 20,000",4,400,"MOSTLY SATISFIED","SINGLE","NO"
"FEMALE",64,"Lubelskie","RURAL AREAS",7,700,"PLEASED","MARRIED","NO"
"FEMALE",81,"Pomorskie","URBAN 20,000-100,000",14,1400,"MOSTLY SATISFIED","WIDOWED","NO"
"FEMALE",46,"Mazowieckie","URBAN BELOW 20,000",0,1000,"PLEASED","MARRIED","NO"
"MALE",76,"Malopolskie","URBAN BELOW 20,000",9,1000,"PLEASED","MARRIED","NO"
"FEMALE",76,"Malopolskie","URBAN 500,000 AND OVER",14,1500,"PLEASED","WIDOWED","NO"
"FEMALE",61,"Zachodnio-pomorskie","URBAN BELOW 20,000",3,1800,"PLEASED","SINGLE","NO"
"FEMALE",45,"Mazowieckie","URBAN 100,000-200,000",4,1200,"PLEASED","WIDOWED","NO"
"FEMALE",38,"Swietokrzyskie","URBAN 100,000-200,000",0,3000,"DELIGHTED","MARRIED","NO"
"MALE",34,"Slaskie","URBAN 200,000-500,000",11,1800,"MOSTLY DISSATISFIED","SINGLE","NO"
"MALE",65,"Slaskie","URBAN 200,000-500,000",2,2500,"PLEASED","MARRIED","NO"
"MALE",57,"Kujawsko-pomorskie","RURAL AREAS",17,1300,"PLEASED","MARRIED","NO"
"FEMALE",40,"Mazowieckie","RURAL AREAS",3,800,"MIXED","MARRIED","NO"
"FEMALE",78,"Lodzkie","URBAN 500,000 AND OVER",8,1150,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",48,"Podlaskie","URBAN 100,000-200,000",3,1800,"PLEASED","MARRIED","NO"
"FEMALE",18,"Pomorskie","RURAL AREAS",3,-8,"PLEASED","SINGLE",NA
"MALE",58,"Wielkopolskie","RURAL AREAS",0,1200,"PLEASED","MARRIED","NO"
"FEMALE",17,"Mazowieckie","RURAL AREAS",NA,-8,"MOSTLY SATISFIED","SINGLE",NA
"FEMALE",18,"Warminsko-mazurskie","RURAL AREAS",NA,-8,"PLEASED","SINGLE",NA
"FEMALE",23,"Wielkopolskie","URBAN 200,000-500,000",0,NA,"PLEASED","MARRIED",NA
"FEMALE",58,"Malopolskie","URBAN 100,000-200,000",5,1400,"PLEASED","MARRIED","NO"
"MALE",69,"Mazowieckie","URBAN BELOW 20,000",7,720,"MOSTLY SATISFIED","MARRIED","NO"
"MALE",52,"Wielkopolskie","RURAL AREAS",6,1800,"MIXED","SINGLE","NO"
"FEMALE",45,"Swietokrzyskie","RURAL AREAS",0,-8,"DELIGHTED","MARRIED","NO"
"FEMALE",40,"Podlaskie","RURAL AREAS",1,1400,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",70,"Mazowieckie","RURAL AREAS",8,800,"MOSTLY SATISFIED","WIDOWED","NO"
"FEMALE",28,"Lodzkie","URBAN 100,000-200,000",5,5000,"PLEASED","MARRIED",NA
"MALE",36,"Dolnoslaskie","URBAN BELOW 20,000",0,2500,"PLEASED","SINGLE","NO"
"MALE",38,"Lubelskie","RURAL AREAS",1,2000,"PLEASED","MARRIED","NO"
"FEMALE",24,"Mazowieckie","URBAN BELOW 20,000",0,1200,"PLEASED","SINGLE","NO"
"FEMALE",62,"Swietokrzyskie","URBAN 20,000-100,000",14,900,"MOSTLY SATISFIED","SINGLE","NO"
"MALE",37,"Podkarpackie","RURAL AREAS",0,1000,"MOSTLY SATISFIED","SINGLE","NO"
"FEMALE",60,"Wielkopolskie","URBAN 100,000-200,000",NA,2000,"PLEASED","MARRIED","NO"
"FEMALE",34,"Slaskie","RURAL AREAS",1,NA,"MOSTLY SATISFIED","MARRIED","NO"
"MALE",40,"Warminsko-mazurskie","RURAL AREAS",0,1600,"MOSTLY DISSATISFIED","MARRIED","NO"
"MALE",77,"Podkarpackie","URBAN 100,000-200,000",4,1800,"PLEASED","MARRIED","NO"
"MALE",24,"Warminsko-mazurskie","URBAN 200,000-500,000",2,1200,"MOSTLY SATISFIED","SINGLE","NO"
"MALE",55,"Pomorskie","URBAN 20,000-100,000",19,NA,"MOSTLY DISSATISFIED","MARRIED","NO"
"FEMALE",37,"Slaskie","URBAN 200,000-500,000",3,-8,"PLEASED","MARRIED","NO"
"MALE",51,"Malopolskie","RURAL AREAS",7,2400,"MOSTLY SATISFIED","MARRIED","NO"
"MALE",39,"Warminsko-mazurskie","URBAN 200,000-500,000",11,1500,"MIXED","MARRIED","YES"
"MALE",45,"Wielkopolskie","URBAN BELOW 20,000",9,1600,"PLEASED","MARRIED","NO"
"FEMALE",20,"Wielkopolskie","RURAL AREAS",2,NA,"PLEASED","SINGLE","NO"
"FEMALE",43,"Mazowieckie","URBAN 20,000-100,000",1,1000,"MIXED","WIDOWED","NO"
"MALE",19,"Podkarpackie","URBAN BELOW 20,000",1,-8,"MOSTLY SATISFIED","SINGLE","NO"
"FEMALE",29,"Malopolskie","URBAN 100,000-200,000",4,1500,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",50,"Wielkopolskie","URBAN 100,000-200,000",0,1587,"PLEASED","DIVORCED","NO"
"MALE",45,"Slaskie","URBAN 200,000-500,000",0,3000,"PLEASED","MARRIED","NO"
"FEMALE",57,"Podkarpackie","URBAN BELOW 20,000",5,1200,"MOSTLY SATISFIED","MARRIED","NO"
"MALE",19,"Podlaskie","RURAL AREAS",0,-8,"PLEASED","SINGLE","NO"
"FEMALE",52,"Malopolskie","URBAN 500,000 AND OVER",8,1700,"PLEASED","MARRIED","NO"
"FEMALE",31,"Lubelskie","URBAN 100,000-200,000",3,NA,"MIXED","MARRIED","NO"
"FEMALE",51,"Lubuskie","URBAN 200,000-500,000",5,1500,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",57,"Slaskie","URBAN 200,000-500,000",7,NA,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",64,"Kujawsko-pomorskie","URBAN 20,000-100,000",5,1270,"MIXED","SINGLE","NO"
"MALE",53,"Wielkopolskie","URBAN 100,000-200,000",1,-8,"MIXED","DIVORCED","NO"
"FEMALE",41,"Mazowieckie","RURAL AREAS",1,1400,"MIXED","DIVORCED","NO"
"FEMALE",73,"Warminsko-mazurskie","RURAL AREAS",14,900,"DELIGHTED","MARRIED","NO"
"FEMALE",23,"Pomorskie","RURAL AREAS",5,2500,"MIXED","MARRIED","NO"
"FEMALE",52,"Lodzkie","URBAN 100,000-200,000",4,1000,"UNHAPPY","DIVORCED",NA
"FEMALE",58,"Warminsko-mazurskie","URBAN 200,000-500,000",3,1150,"MOSTLY SATISFIED","MARRIED","NO"
"MALE",19,"Pomorskie","RURAL AREAS",0,NA,"PLEASED","SINGLE",NA
"MALE",22,"Wielkopolskie","URBAN 100,000-200,000",0,-8,"MOSTLY SATISFIED","SINGLE","NO"
"FEMALE",47,"Zachodnio-pomorskie","RURAL AREAS",8,2400,"MOSTLY DISSATISFIED","DIVORCED","NO"
"FEMALE",19,"Wielkopolskie","RURAL AREAS",0,NA,"PLEASED","SINGLE",NA
"FEMALE",20,"Pomorskie","URBAN 100,000-200,000",0,NA,"PLEASED","SINGLE",NA
"FEMALE",21,"Wielkopolskie","RURAL AREAS",0,-8,"MOSTLY SATISFIED","SINGLE","NO"
"FEMALE",21,"Slaskie","URBAN 20,000-100,000",0,1000,"MOSTLY SATISFIED","MARRIED","NO"
"MALE",22,"Opolskie","RURAL AREAS",2,-8,"MOSTLY SATISFIED","SINGLE","NO"
"MALE",32,"Dolnoslaskie","URBAN 100,000-200,000",2,3200,"DELIGHTED","MARRIED","NO"
"MALE",71,"Podkarpackie","URBAN BELOW 20,000",7,1400,"PLEASED","MARRIED","NO"
"MALE",32,"Lodzkie","RURAL AREAS",3,2500,"MOSTLY SATISFIED","MARRIED","NO"
"MALE",68,"Podlaskie","RURAL AREAS",4,1600,"MIXED","WIDOWED","NO"
"MALE",63,"Slaskie","URBAN 200,000-500,000",3,3100,"PLEASED","MARRIED","NO"
"FEMALE",20,"Zachodnio-pomorskie","RURAL AREAS",2,NA,"PLEASED","SINGLE",NA
"FEMALE",52,"Swietokrzyskie","URBAN 100,000-200,000",5,1500,"MIXED","DE FACTO SEPARATED","NO"
"FEMALE",60,"Kujawsko-pomorskie","URBAN 20,000-100,000",5,1500,"PLEASED","MARRIED","NO"
"FEMALE",18,"Zachodnio-pomorskie","RURAL AREAS",2,NA,"MOSTLY SATISFIED","SINGLE",NA
"FEMALE",30,"Mazowieckie","RURAL AREAS",2,1500,"MIXED","MARRIED","NO"
"MALE",53,"Dolnoslaskie","RURAL AREAS",9,640,"MOSTLY DISSATISFIED","SINGLE","NO"
"FEMALE",31,"Lubelskie","URBAN 100,000-200,000",0,NA,"MOSTLY SATISFIED","MARRIED","NO"
"MALE",77,"Dolnoslaskie","URBAN BELOW 20,000",12,2200,"MOSTLY SATISFIED","MARRIED","NO"
"MALE",57,"Mazowieckie","URBAN 100,000-200,000",11,1900,"MIXED","MARRIED","NO"
"FEMALE",52,"Dolnoslaskie","RURAL AREAS",6,2000,"MOSTLY SATISFIED","WIDOWED","NO"
"MALE",71,"Lodzkie","URBAN 100,000-200,000",1,2300,"PLEASED","MARRIED","NO"
"MALE",39,"Podkarpackie","RURAL AREAS",2,NA,"MIXED","MARRIED","NO"
"MALE",38,"Lubuskie","URBAN BELOW 20,000",2,1234,"PLEASED","SINGLE","NO"
"MALE",80,"Kujawsko-pomorskie","RURAL AREAS",14,1400,"MOSTLY SATISFIED","WIDOWED","NO"
"FEMALE",45,"Warminsko-mazurskie","URBAN 200,000-500,000",3,1500,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",60,"Slaskie","URBAN 200,000-500,000",2,3000,"PLEASED","MARRIED","NO"
"MALE",35,"Mazowieckie","RURAL AREAS",1,1400,"MIXED","SINGLE","NO"
"MALE",61,"Pomorskie","URBAN 100,000-200,000",8,1800,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",36,"Lubuskie","RURAL AREAS",10,NA,"MOSTLY SATISFIED","MARRIED","NO"
"MALE",44,"Lodzkie","RURAL AREAS",3,NA,"PLEASED","MARRIED","NO"
"FEMALE",36,"Slaskie","URBAN 200,000-500,000",5,-8,"PLEASED","MARRIED","NO"
"MALE",64,"Lubelskie","RURAL AREAS",21,1400,"MIXED","MARRIED","NO"
"MALE",46,"Kujawsko-pomorskie","RURAL AREAS",6,2000,"DELIGHTED","MARRIED","NO"
"FEMALE",55,"Slaskie","RURAL AREAS",0,NA,"MOSTLY SATISFIED","MARRIED","NO"
"MALE",25,"Podkarpackie","URBAN 100,000-200,000",2,NA,"MOSTLY SATISFIED","SINGLE","NO"
"FEMALE",54,"Swietokrzyskie","RURAL AREAS",2,NA,"MIXED","MARRIED","NO"
"FEMALE",44,"Mazowieckie","URBAN 500,000 AND OVER",6,2700,"MOSTLY SATISFIED","MARRIED","NO"
"MALE",45,"Lodzkie","RURAL AREAS",4,500,"PLEASED","MARRIED","NO"
"FEMALE",27,"Lodzkie","RURAL AREAS",5,1000,"MIXED","SINGLE","NO"
"MALE",37,"Mazowieckie","URBAN 20,000-100,000",3,2000,"DELIGHTED","SINGLE","NO"
"MALE",48,"Wielkopolskie","RURAL AREAS",4,600,"MIXED","MARRIED","NO"
"MALE",45,"Podlaskie","RURAL AREAS",2,3000,"MOSTLY SATISFIED","MARRIED","NO"
