"sex","age","region","placesize","depress","income","ls","marital","workab"
"MALE",55,"Lodzkie","RURAL AREAS",0,800,"MOSTLY SATISFIED","MARRIED","NO"
"MALE",27,"Kujawsko-pomorskie","URBAN BELOW 20,000",2,NA,"MOSTLY SATISFIED","SINGLE","NO"
"FEMALE",56,"Dolnoslaskie","URBAN BELOW 20,000",2,1400,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",23,"Warminsko-mazurskie","URBAN 100,000-200,000",NA,950,"PLEASED","SINGLE","NO"
"FEMALE",70,"Lodzkie","RURAL AREAS",8,NA,"MOSTLY DISSATISFIED","MARRIED","NO"
"FEMALE",39,"Dolnoslaskie","RURAL AREAS",6,560,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",16,"Wielkopolskie","URBAN 500,000 AND OVER",1,NA,"PLEASED","SINGLE",NA
"MALE",60,"Wielkopolskie","RURAL AREAS",13,1100,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",83,"Kujawsko-pomorskie","RURAL AREAS",11,670,"MOSTLY DISSATISFIED","WIDOWED","NO"
"MALE",48,"Lodzkie","URBAN 100,000-200,000",9,2000,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",85,"Kujawsko-pomorskie","RURAL AREAS",18,860,"PLEASED","SINGLE","NO"
"MALE",66,"Wielkopolskie","URBAN 100,000-200,000",9,NA,"MOSTLY SATISFIED","SINGLE",NA
"MALE",62,"Warminsko-mazurskie","RURAL AREAS",8,900,"MIXED","MARRIED","NO"
"FEMALE",59,"Slaskie","RURAL AREAS",6,-8,"MOSTLY SATISFIED","DIVORCED","NO"
"FEMALE",22,"Dolnoslaskie","URBAN 500,000 AND OVER",0,690,"MOSTLY SATISFIED","SINGLE","NO"
"MALE",24,"Lubelskie","RURAL AREAS",1,1350,"PLEASED","MARRIED","NO"
"FEMALE",42,"Pomorskie","URBAN 20,000-100,000",4,1200,"MOSTLY DISSATISFIED","MARRIED","NO"
"FEMALE",38,"Zachodnio-pomorskie","RURAL AREAS",2,NA,"MOSTLY DISSATISFIED","SINGLE","NO"
"MALE",57,"Opolskie","RURAL AREAS",5,2000,"UNHAPPY","MARRIED","NO"
"MALE",71,"Podlaskie","RURAL AREAS",9,1057,"MIXED","MARRIED","NO"
"FEMALE",51,"Lubuskie","RURAL AREAS",5,-8,"MIXED","MARRIED","NO"
"FEMALE",71,"Malopolskie","URBAN 500,000 AND OVER",8,1300,"MOSTLY SATISFIED","DIVORCED","NO"
"MALE",74,"Malopolskie","RURAL AREAS",11,720,"PLEASED","MARRIED","NO"
"MALE",27,"Lubelskie","RURAL AREAS",1,2000,"DELIGHTED","SINGLE","NO"
"FEMALE",48,"Dolnoslaskie","RURAL AREAS",9,400,"MIXED","MARRIED","NO"
"MALE",79,"Warminsko-mazurskie","URBAN 100,000-200,000",10,1200,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",33,"Dolnoslaskie","RURAL AREAS",5,2000,"MIXED","MARRIED","NO"
"FEMALE",41,"Wielkopolskie","URBAN 500,000 AND OVER",0,-8,"UNHAPPY","SINGLE","NO"
"FEMALE",74,"Mazowieckie","URBAN 500,000 AND OVER",7,2400,"PLEASED","MARRIED","NO"
"MALE",40,"Kujawsko-pomorskie","URBAN 20,000-100,000",2,3000,"PLEASED","MARRIED","NO"
"MALE",84,"Opolskie","URBAN 200,000-500,000",11,1400,"MIXED","MARRIED","NO"
"FEMALE",21,"Pomorskie","RURAL AREAS",1,NA,"MOSTLY SATISFIED","SINGLE",NA
"FEMALE",43,"Mazowieckie","URBAN 100,000-200,000",0,1250,"MOSTLY DISSATISFIED","SINGLE","NO"
"FEMALE",54,"Pomorskie","URBAN 20,000-100,000",5,1100,"MIXED","DIVORCED","NO"
"FEMALE",70,"Zachodnio-pomorskie","URBAN 200,000-500,000",5,1000,"PLEASED","WIDOWED","NO"
"MALE",23,"Malopolskie","URBAN 100,000-200,000",1,NA,"MIXED","SINGLE",NA
"FEMALE",24,"Mazowieckie","RURAL AREAS",3,-8,"PLEASED","SINGLE","NO"
"MALE",78,"Mazowieckie","RURAL AREAS",15,1500,"PLEASED","MARRIED","NO"
"FEMALE",43,"Mazowieckie","URBAN 20,000-100,000",4,1000,"MOSTLY DISSATISFIED","DIVORCED","NO"
"MALE",52,"Opolskie","URBAN 100,000-200,000",1,3000,"PLEASED","MARRIED","NO"
"MALE",26,"Wielkopolskie","URBAN 200,000-500,000",3,NA,"PLEASED","MARRIED","NO"
"FEMALE",35,"Malopolskie","RURAL AREAS",0,1016,"MOSTLY SATISFIED","MARRIED","NO"
"MALE",46,"Podkarpackie","RURAL AREAS",2,2800,"MOSTLY SATISFIED","MARRIED","NO"
"MALE",45,"Wielkopolskie","URBAN 100,000-200,000",0,-8,"MIXED","MARRIED","NO"
"MALE",45,"Malopolskie","RURAL AREAS",0,1400,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",62,"Podlaskie","URBAN 20,000-100,000",3,1040,"PLEASED","MARRIED","NO"
"MALE",22,"Dolnoslaskie","RURAL AREAS",1,780,"MIXED","SINGLE","NO"
"FEMALE",20,"Podkarpackie","URBAN BELOW 20,000",2,NA,"DELIGHTED","SINGLE","NO"
"FEMALE",58,"Slaskie","RURAL AREAS",10,-8,"MIXED","MARRIED","NO"
"MALE",53,"Lodzkie","RURAL AREAS",4,1300,"PLEASED","MARRIED","NO"
"FEMALE",28,"Malopolskie","RURAL AREAS",0,-8,"MOSTLY SATISFIED","SINGLE","NO"
"FEMALE",29,"Warminsko-mazurskie","URBAN 200,000-500,000",5,1129,"PLEASED","SINGLE","NO"
"MALE",55,"Lubuskie","URBAN BELOW 20,000",1,2500,"PLEASED","MARRIED","NO"
"MALE",23,"Mazowieckie","URBAN 500,000 AND OVER",0,400,"MOSTLY SATISFIED","SINGLE","YES"
"FEMALE",66,"Slaskie","URBAN 100,000-200,000",4,4200,"DELIGHTED","MARRIED","NO"
"FEMALE",47,"Mazowieckie","URBAN 500,000 AND OVER",7,2200,"MOSTLY SATISFIED","DE FACTO SEPARATED","NO"
"FEMALE",37,"Kujawsko-pomorskie","RURAL AREAS",0,800,"PLEASED","MARRIED","NO"
"FEMALE",60,"Malopolskie","URBAN 500,000 AND OVER",7,-8,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",31,"Podlaskie","RURAL AREAS",4,1200,"MIXED","DIVORCED","NO"
"FEMALE",48,"Kujawsko-pomorskie","RURAL AREAS",0,400,"MOSTLY SATISFIED","MARRIED","NO"
"MALE",69,"Lodzkie","URBAN 100,000-200,000",1,5000,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",57,"Opolskie","URBAN 100,000-200,000",6,1200,"MOSTLY DISSATISFIED","WIDOWED","NO"
"MALE",48,"Wielkopolskie","RURAL AREAS",0,NA,"MOSTLY SATISFIED","MARRIED",NA
"MALE",46,"Kujawsko-pomorskie","RURAL AREAS",4,600,"PLEASED","MARRIED","NO"
"FEMALE",73,"Lubelskie","RURAL AREAS",NA,700,"PLEASED","WIDOWED","NO"
"FEMALE",75,"Kujawsko-pomorskie","URBAN 100,000-200,000",10,1000,"MOSTLY DISSATISFIED","WIDOWED","NO"
"FEMALE",58,"Lubelskie","RURAL AREAS",7,3000,"PLEASED","MARRIED","NO"
"FEMALE",32,"Wielkopolskie","URBAN BELOW 20,000",6,NA,"MOSTLY SATISFIED","MARRIED","NO"
"MALE",19,"Wielkopolskie","URBAN 500,000 AND OVER",1,NA,"MOSTLY SATISFIED","SINGLE",NA
"FEMALE",62,"Pomorskie","RURAL AREAS",7,740,"MIXED","MARRIED","NO"
"MALE",22,"Slaskie","RURAL AREAS",0,1300,"MOSTLY SATISFIED","SINGLE","NO"
"FEMALE",25,"Swietokrzyskie","RURAL AREAS",4,150,"MIXED","SINGLE","NO"
"MALE",55,"Lubuskie","URBAN 200,000-500,000",2,-8,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",51,"Slaskie","URBAN 200,000-500,000",5,2000,"MOSTLY SATISFIED","MARRIED","NO"
"MALE",22,"Opolskie","URBAN BELOW 20,000",0,1000,"MOSTLY SATISFIED","SINGLE","NO"
"FEMALE",58,"Mazowieckie","URBAN BELOW 20,000",10,800,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",72,"Zachodnio-pomorskie","URBAN BELOW 20,000",8,1264,"MOSTLY SATISFIED","WIDOWED","NO"
"MALE",66,"Warminsko-mazurskie","RURAL AREAS",5,950,"MIXED","SINGLE","NO"
"FEMALE",56,"Pomorskie","RURAL AREAS",3,4800,"MOSTLY SATISFIED","MARRIED","NO"
"MALE",68,"Swietokrzyskie","RURAL AREAS",15,500,"DELIGHTED","MARRIED","NO"
"FEMALE",22,"Mazowieckie","RURAL AREAS",0,1300,"MIXED","SINGLE","NO"
"MALE",28,"Kujawsko-pomorskie","URBAN BELOW 20,000",8,NA,"MOSTLY DISSATISFIED","MARRIED","NO"
"FEMALE",31,"Mazowieckie","URBAN 200,000-500,000",3,4000,"PLEASED","MARRIED","NO"
"FEMALE",88,"Lubelskie","URBAN 20,000-100,000",15,1900,"MOSTLY DISSATISFIED","WIDOWED","NO"
"MALE",41,"Malopolskie","RURAL AREAS",0,NA,"PLEASED","MARRIED","NO"
"FEMALE",47,"Warminsko-mazurskie","URBAN 100,000-200,000",9,2645,"MIXED","MARRIED","NO"
"MALE",26,"Kujawsko-pomorskie","RURAL AREAS",3,NA,"DELIGHTED","SINGLE","NO"
"FEMALE",37,"Warminsko-mazurskie","URBAN BELOW 20,000",0,2000,"MOSTLY SATISFIED","DIVORCED","NO"
"FEMALE",82,"Lodzkie","URBAN 500,000 AND OVER",0,1100,"PLEASED","MARRIED","NO"
"FEMALE",53,"Lodzkie","URBAN 500,000 AND OVER",0,NA,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",26,"Lubuskie","URBAN 200,000-500,000",1,NA,"MIXED","MARRIED","NO"
"MALE",17,"Kujawsko-pomorskie","RURAL AREAS",1,-8,"DELIGHTED","SINGLE",NA
"FEMALE",28,"Warminsko-mazurskie","URBAN BELOW 20,000",2,-8,"MOSTLY SATISFIED","SINGLE","NO"
"FEMALE",50,"Warminsko-mazurskie","URBAN BELOW 20,000",6,1500,"PLEASED","MARRIED","NO"
"FEMALE",37,"Lubelskie","URBAN BELOW 20,000",6,300,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",81,"Lubelskie","RURAL AREAS",7,800,"PLEASED","MARRIED","NO"
"MALE",63,"Mazowieckie","RURAL AREAS",3,2000,"MIXED","MARRIED","NO"
"FEMALE",41,"Dolnoslaskie","RURAL AREAS",1,-8,"PLEASED","MARRIED","NO"
"FEMALE",47,"Podlaskie","RURAL AREAS",6,1200,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",19,"Wielkopolskie","RURAL AREAS",0,NA,"MOSTLY SATISFIED","SINGLE",NA
"MALE",74,"Malopolskie","URBAN 100,000-200,000",7,940,"MOSTLY SATISFIED","WIDOWED","NO"
"MALE",76,"Podkarpackie","URBAN 100,000-200,000",5,1800,"PLEASED","MARRIED","NO"
"MALE",58,"Mazowieckie","RURAL AREAS",4,3795,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",48,"Podkarpackie","URBAN BELOW 20,000",6,1400,"MOSTLY DISSATISFIED","MARRIED","NO"
"FEMALE",63,"Slaskie","URBAN 200,000-500,000",3,1500,"MOSTLY SATISFIED","MARRIED","NO"
"MALE",62,"Podlaskie","URBAN 100,000-200,000",6,1500,"MIXED","MARRIED","NO"
"FEMALE",41,"Opolskie","URBAN BELOW 20,000",2,580,"MOSTLY SATISFIED","DIVORCED",NA
"MALE",23,"Wielkopolskie","RURAL AREAS",0,1800,"DELIGHTED","SINGLE","NO"
"MALE",31,"Lodzkie","URBAN 100,000-200,000",7,1400,"MOSTLY SATISFIED","SINGLE","NO"
"FEMALE",71,"Lubuskie","URBAN 100,000-200,000",6,1200,"MIXED","SINGLE","NO"
"FEMALE",53,"Malopolskie","RURAL AREAS",7,1000,"MOSTLY SATISFIED","MARRIED","NO"
"MALE",48,"Mazowieckie","RURAL AREAS",10,500,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",32,"Wielkopolskie","URBAN BELOW 20,000",4,950,"PLEASED","MARRIED","NO"
"FEMALE",42,"Lodzkie","URBAN 100,000-200,000",0,5000,"MOSTLY SATISFIED","MARRIED","NO"
"MALE",42,"Zachodnio-pomorskie","URBAN 20,000-100,000",5,-8,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",44,"Dolnoslaskie","RURAL AREAS",3,1000,"MIXED","SINGLE","NO"
"MALE",27,"Mazowieckie","URBAN 500,000 AND OVER",0,1900,"MOSTLY SATISFIED","SINGLE","NO"
"MALE",19,"Slaskie","URBAN BELOW 20,000",3,NA,"MIXED","SINGLE","NO"
"FEMALE",84,"Mazowieckie","URBAN 500,000 AND OVER",7,1300,"PLEASED","MARRIED","NO"
"MALE",24,"Mazowieckie","URBAN 500,000 AND OVER",0,NA,"MOSTLY SATISFIED","SINGLE",NA
"FEMALE",43,"Lubelskie","RURAL AREAS",0,1000,"PLEASED","MARRIED","NO"
"FEMALE",54,"Warminsko-mazurskie","RURAL AREAS",0,-8,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",65,"Slaskie","RURAL AREAS",8,-8,"PLEASED","MARRIED","NO"
"FEMALE",80,"Opolskie","URBAN 200,000-500,000",10,900,"PLEASED","WIDOWED","NO"
"FEMALE",25,"Podlaskie","URBAN 20,000-100,000",1,1000,"PLEASED","SINGLE","NO"
"MALE",64,"Kujawsko-pomorskie","RURAL AREAS",2,760,"UNHAPPY","MARRIED","NO"
"MALE",20,"Pomorskie","RURAL AREAS",0,310,"MOSTLY SATISFIED","SINGLE","NO"
"FEMALE",47,"Lubelskie","RURAL AREAS",2,-8,"MOSTLY DISSATISFIED","WIDOWED","NO"
"FEMALE",17,"Slaskie","URBAN 200,000-500,000",0,NA,"DELIGHTED","SINGLE",NA
"FEMALE",21,"Podkarpackie","RURAL AREAS",0,500,"PLEASED","SINGLE","NO"
"MALE",33,"Mazowieckie","RURAL AREAS",0,2000,"MOSTLY SATISFIED","MARRIED","NO"
"MALE",57,"Opolskie","RURAL AREAS",3,2700,"PLEASED","MARRIED","NO"
"MALE",53,"Opolskie","RURAL AREAS",8,640,"MOSTLY SATISFIED","MARRIED","NO"
"MALE",41,"Opolskie","RURAL AREAS",5,2250,"PLEASED","MARRIED","NO"
"FEMALE",21,"Podkarpackie","RURAL AREAS",7,950,"PLEASED","SINGLE","NO"
"MALE",21,"Mazowieckie","RURAL AREAS",0,1600,"PLEASED","SINGLE","NO"
"MALE",31,"Pomorskie","RURAL AREAS",0,2500,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",65,"Zachodnio-pomorskie","URBAN 100,000-200,000",8,1400,"MIXED","MARRIED","NO"
"FEMALE",18,"Slaskie","URBAN 100,000-200,000",0,NA,"DELIGHTED","SINGLE",NA
"FEMALE",66,"Lubelskie","RURAL AREAS",NA,700,"MIXED","SINGLE","NO"
"FEMALE",24,"Podlaskie","URBAN BELOW 20,000",4,350,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",35,"Warminsko-mazurskie","URBAN 200,000-500,000",0,1000,"PLEASED","MARRIED","NO"
"FEMALE",23,"Podkarpackie","URBAN BELOW 20,000",1,1000,"PLEASED","SINGLE",NA
"MALE",57,"Mazowieckie","RURAL AREAS",2,1500,"DELIGHTED","MARRIED","NO"
"FEMALE",69,"Wielkopolskie","URBAN 100,000-200,000",13,1256,"MIXED","MARRIED","NO"
"FEMALE",70,"Lodzkie","URBAN 500,000 AND OVER",7,1998,"PLEASED","WIDOWED","NO"
"MALE",68,"Warminsko-mazurskie","URBAN 100,000-200,000",9,-8,"PLEASED","MARRIED","NO"
"MALE",84,"Swietokrzyskie","RURAL AREAS",15,800,"MOSTLY DISSATISFIED","MARRIED","NO"
"FEMALE",23,"Pomorskie","URBAN 100,000-200,000",2,950,"MOSTLY SATISFIED","SINGLE","NO"
"FEMALE",60,"Warminsko-mazurskie","RURAL AREAS",NA,1036,"TERRIBLE","SINGLE","NO"
"FEMALE",79,"Lodzkie","URBAN 500,000 AND OVER",9,820,"PLEASED","MARRIED","NO"
"FEMALE",29,"Malopolskie","URBAN 100,000-200,000",1,1500,"MIXED","SINGLE","NO"
"FEMALE",26,"Dolnoslaskie","URBAN 500,000 AND OVER",2,2500,"PLEASED","SINGLE",NA
"MALE",60,"Kujawsko-pomorskie","URBAN 20,000-100,000",8,1800,"MOSTLY SATISFIED","MARRIED","NO"
"MALE",49,"Podkarpackie","RURAL AREAS",6,600,"MIXED","MARRIED","NO"
"FEMALE",52,"Mazowieckie","URBAN 100,000-200,000",6,NA,"PLEASED","MARRIED","NO"
"MALE",21,"Lodzkie","RURAL AREAS",1,NA,"MIXED","SINGLE",NA
"MALE",61,"Pomorskie","URBAN BELOW 20,000",3,3500,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",18,"Mazowieckie","RURAL AREAS",15,-8,"MOSTLY SATISFIED","SINGLE",NA
"FEMALE",18,"Podkarpackie","RURAL AREAS",4,-8,"MOSTLY SATISFIED","SINGLE","NO"
"FEMALE",19,"Lubelskie","URBAN 20,000-100,000",1,NA,"PLEASED","SINGLE","NO"
"FEMALE",27,"Podkarpackie","RURAL AREAS",0,1200,"PLEASED","MARRIED","NO"
"FEMALE",45,"Mazowieckie","URBAN 20,000-100,000",1,1500,"PLEASED","MARRIED","NO"
"FEMALE",53,"Lubuskie","URBAN 200,000-500,000",2,1500,"MOSTLY SATISFIED","MARRIED","YES"
"MALE",40,"Podkarpackie","RURAL AREAS",7,2500,"MOSTLY SATISFIED","MARRIED","NO"
"MALE",65,"Swietokrzyskie","URBAN 100,000-200,000",10,800,"MOSTLY DISSATISFIED","MARRIED","NO"
"FEMALE",54,"Lubelskie","RURAL AREAS",0,3000,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",20,"Lubelskie","RURAL AREAS",0,NA,"MOSTLY DISSATISFIED","SINGLE","NO"
"FEMALE",39,"Pomorskie","URBAN 100,000-200,000",11,-8,"MOSTLY SATISFIED","MARRIED","NO"
"MALE",24,"Kujawsko-pomorskie","RURAL AREAS",0,2500,"MOSTLY SATISFIED","MARRIED","NO"
"MALE",19,"Slaskie","URBAN 100,000-200,000",2,NA,"MOSTLY SATISFIED","SINGLE",NA
"FEMALE",40,"Slaskie","URBAN 200,000-500,000",5,600,"MIXED","MARRIED","NO"
"MALE",42,"Lubelskie","URBAN 20,000-100,000",4,2000,"MIXED","MARRIED","NO"
"FEMALE",72,"Zachodnio-pomorskie","URBAN BELOW 20,000",3,1800,"MOSTLY SATISFIED","WIDOWED","NO"
"MALE",51,"Wielkopolskie","RURAL AREAS",0,2400,"MOSTLY SATISFIED","MARRIED","NO"
"MALE",51,"Dolnoslaskie","URBAN BELOW 20,000",4,2500,"DELIGHTED","MARRIED","NO"
"MALE",18,"Malopolskie","RURAL AREAS",3,NA,"PLEASED","SINGLE",NA
"MALE",30,"Wielkopolskie","URBAN 100,000-200,000",0,1200,"MOSTLY SATISFIED","SINGLE","NO"
"FEMALE",82,"Lodzkie","RURAL AREAS",9,950,"MIXED","WIDOWED","NO"
"FEMALE",36,"Lodzkie","URBAN 500,000 AND OVER",0,2800,"DELIGHTED","MARRIED","NO"
"FEMALE",58,"Slaskie","RURAL AREAS",NA,153,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",61,"Podkarpackie","RURAL AREAS",5,750,"PLEASED","MARRIED","NO"
"FEMALE",22,"Slaskie","URBAN 20,000-100,000",4,1000,"MOSTLY SATISFIED","SINGLE",NA
"MALE",23,"Swietokrzyskie","RURAL AREAS",0,1100,"PLEASED","SINGLE","NO"
"FEMALE",61,"Lubuskie","RURAL AREAS",9,726,"MIXED","MARRIED","NO"
"MALE",18,"Mazowieckie","URBAN 500,000 AND OVER",0,NA,"MOSTLY SATISFIED","SINGLE",NA
"MALE",35,"Slaskie","URBAN 200,000-500,000",0,1500,"PLEASED","MARRIED","NO"
"FEMALE",52,"Swietokrzyskie","URBAN 100,000-200,000",4,1500,"MOSTLY SATISFIED","WIDOWED","NO"
"FEMALE",47,"Slaskie","URBAN 200,000-500,000",9,1000,"TERRIBLE","DIVORCED","NO"
"FEMALE",37,"Slaskie","URBAN 200,000-500,000",2,-8,"MOSTLY DISSATISFIED","SINGLE","NO"
"MALE",19,"Mazowieckie","URBAN BELOW 20,000",0,NA,"PLEASED","SINGLE",NA
"FEMALE",62,"Podlaskie","URBAN 100,000-200,000",5,2000,"PLEASED","MARRIED","NO"
"FEMALE",31,"Kujawsko-pomorskie","RURAL AREAS",11,440,"UNHAPPY","DIVORCED",NA
"MALE",18,"Swietokrzyskie","RURAL AREAS",9,-8,"MOSTLY DISSATISFIED","SINGLE","NO"
"FEMALE",19,"Lodzkie","RURAL AREAS",3,NA,"PLEASED","MARRIED",NA
"MALE",31,"Wielkopolskie","URBAN 500,000 AND OVER",1,-8,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",81,"Warminsko-mazurskie","URBAN BELOW 20,000",13,3900,"MIXED","WIDOWED","NO"
"FEMALE",63,"Slaskie","RURAL AREAS",7,-8,"PLEASED","MARRIED",NA
"MALE",41,"Dolnoslaskie","RURAL AREAS",4,-8,"PLEASED","MARRIED","NO"
"FEMALE",74,"Slaskie","URBAN 20,000-100,000",5,1650,"PLEASED","MARRIED","NO"
"FEMALE",62,"Zachodnio-pomorskie","URBAN 100,000-200,000",7,2000,"PLEASED","MARRIED","NO"
"MALE",68,"Mazowieckie","RURAL AREAS",4,1800,"PLEASED","MARRIED","NO"
"FEMALE",23,"Wielkopolskie","URBAN BELOW 20,000",4,-8,"PLEASED","SINGLE",NA
"MALE",58,"Pomorskie","RURAL AREAS",5,3000,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",26,"Dolnoslaskie","URBAN 500,000 AND OVER",11,1600,"MOSTLY SATISFIED","SINGLE","NO"
"FEMALE",21,"Lodzkie","URBAN 100,000-200,000",1,NA,"MOSTLY DISSATISFIED","SINGLE",NA
"FEMALE",37,"Dolnoslaskie","URBAN 100,000-200,000",5,2200,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",69,"Warminsko-mazurskie","URBAN 100,000-200,000",7,1202,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",38,"Kujawsko-pomorskie","RURAL AREAS",3,1700,"PLEASED","MARRIED","NO"
"MALE",19,"Lodzkie","RURAL AREAS",0,NA,"DELIGHTED","SINGLE",NA
"FEMALE",77,"Slaskie","URBAN 200,000-500,000",7,2000,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",33,"Wielkopolskie","RURAL AREAS",0,1500,"PLEASED","MARRIED","NO"
"MALE",61,"Kujawsko-pomorskie","RURAL AREAS",2,4000,"MOSTLY SATISFIED","MARRIED","NO"
"MALE",40,"Pomorskie","RURAL AREAS",6,1500,"MOSTLY SATISFIED","SINGLE","NO"
"FEMALE",58,"Zachodnio-pomorskie","URBAN BELOW 20,000",10,NA,"TERRIBLE","DIVORCED","NO"
"MALE",61,"Lubelskie","URBAN 20,000-100,000",3,913,"PLEASED","MARRIED","NO"
"FEMALE",59,"Dolnoslaskie","URBAN 500,000 AND OVER",1,3000,"MOSTLY SATISFIED","DIVORCED","NO"
"MALE",31,"Mazowieckie","URBAN 100,000-200,000",7,497,"MIXED","SINGLE","NO"
"FEMALE",19,"Podkarpackie","RURAL AREAS",0,NA,"PLEASED","SINGLE","NO"
"MALE",40,"Malopolskie","RURAL AREAS",0,NA,"PLEASED","MARRIED","NO"
"FEMALE",57,"Mazowieckie","URBAN 500,000 AND OVER",10,2000,"PLEASED","MARRIED","NO"
"MALE",64,"Slaskie","RURAL AREAS",2,1000,"PLEASED","MARRIED","NO"
"FEMALE",32,"Warminsko-mazurskie","URBAN 200,000-500,000",5,1800,"PLEASED","DIVORCED","NO"
"MALE",48,"Wielkopolskie","RURAL AREAS",0,3500,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",60,"Dolnoslaskie","URBAN 500,000 AND OVER",1,1185,"MIXED","WIDOWED","NO"
"MALE",39,"Pomorskie","URBAN 100,000-200,000",7,1600,"MOSTLY SATISFIED","SINGLE","NO"
"MALE",37,"Podkarpackie","RURAL AREAS",6,-8,"MOSTLY DISSATISFIED","SINGLE","NO"
"FEMALE",66,"Warminsko-mazurskie","URBAN 100,000-200,000",11,-8,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",26,"Lubelskie","RURAL AREAS",2,1200,"PLEASED","SINGLE","NO"
"FEMALE",21,"Pomorskie","URBAN 20,000-100,000",2,NA,"MOSTLY SATISFIED","SINGLE",NA
"MALE",54,"Lodzkie","URBAN 500,000 AND OVER",1,1200,"PLEASED","MARRIED","NO"
"FEMALE",56,"Malopolskie","RURAL AREAS",2,NA,"MIXED","MARRIED","NO"
"MALE",61,"Malopolskie","RURAL AREAS",5,1920,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",24,"Slaskie","URBAN 20,000-100,000",6,NA,"MIXED","SINGLE","NO"
"FEMALE",64,"Podkarpackie","RURAL AREAS",5,800,"MIXED","SINGLE","NO"
"MALE",70,"Mazowieckie","URBAN 500,000 AND OVER",0,10000,"PLEASED","MARRIED","NO"
"FEMALE",30,"Opolskie","RURAL AREAS",0,NA,"MIXED","SINGLE","NO"
"MALE",54,"Slaskie","URBAN 100,000-200,000",1,800,"PLEASED","MARRIED","NO"
"MALE",37,"Wielkopolskie","RURAL AREAS",3,3200,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",55,"Mazowieckie","RURAL AREAS",2,800,"MOSTLY DISSATISFIED","MARRIED","NO"
"MALE",66,"Swietokrzyskie","RURAL AREAS",5,1500,"PLEASED","MARRIED","NO"
"FEMALE",20,"Mazowieckie","RURAL AREAS",1,NA,"MOSTLY SATISFIED","SINGLE",NA
"FEMALE",24,"Mazowieckie","RURAL AREAS",0,1800,"MOSTLY SATISFIED","SINGLE","NO"
"FEMALE",73,"Lodzkie","URBAN 100,000-200,000",4,1230,"MOSTLY SATISFIED","WIDOWED","NO"
"MALE",54,"Malopolskie","RURAL AREAS",7,NA,"MOSTLY SATISFIED","SINGLE","NO"
"FEMALE",67,"Lodzkie","URBAN BELOW 20,000",7,700,"PLEASED","WIDOWED","NO"
"FEMALE",21,"Zachodnio-pomorskie","URBAN BELOW 20,000",1,NA,"MOSTLY DISSATISFIED","SINGLE","NO"
"FEMALE",56,"Swietokrzyskie","RURAL AREAS",8,520,"MOSTLY SATISFIED","MARRIED","NO"
"FEMALE",25,"Zachodnio-pomorskie","RURAL AREAS",1,NA,"PLEASED","MARRIED","NO"
"FEMALE",25,"Mazowieckie","URBAN BELOW 20,000",5,4000,"MIXED","MARRIED","NO"
"MALE",54,"Lodzkie","RURAL AREAS",2,1250,"MOSTLY SATISFIED","MARRIED","NO"
"MALE",46,"Warminsko-mazurskie","RURAL AREAS",4,-8,"PLEASED","MARRIED","YES"
"FEMALE",40,"Podlaskie","RURAL AREAS",3,620,"MOSTLY DISSATISFIED","DIVORCED","NO"
"MALE",32,"Kujawsko-pomorskie","URBAN 100,000-200,000",3,NA,"MOSTLY SATISFIED","SINGLE","NO"
"MALE",56,"Lodzkie","URBAN 500,000 AND OVER",5,1500,"MOSTLY DISSATISFIED","DIVORCED","NO"
"MALE",21,"Lubelskie","RURAL AREAS",3,-8,"MOSTLY SATISFIED","SINGLE","NO"
"MALE",57,"Podkarpackie","RURAL AREAS",8,1700,"PLEASED","MARRIED","NO"
